Order_ID,Transaction_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_Corrected,Cost,Profit_Corrected,Profit_Status
4231,2232,Kids,Lifestyle,Blazer Mid,XL,2,6652.23,1.09,-1197.4,08-01-2024,Online,Pune,-10510.52,-1197.4,9313.12,-10510.52,Loss
4232,2233,Women,Soccer,Tiempo Legend,10,0,6110.03,0.62,0,01-08-2024,Online,Bangalore,0,0,0,0,Break-even
4233,2234,Women,Soccer,Mercurial Superfly,L,1,3895.52,0.62,1480.3,01-08-2024,Retail,Bangalore,-1246.56,1480.3,2726.86,-1246.56,Loss
4234,2235,Women,Basketball,Zoom Freak,M,2,6110.03,0.62,4643.62,01-08-2024,Online,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
4235,2236,Kids,Basketball,Zoom Freak,L,4,3417.98,0.62,5195.33,01-08-2024,Online,Bangalore,-4375.01,5195.33,9570.34,-4375.01,Loss
4236,2237,Kids,Soccer,Mercurial Superfly,L,2,8299.07,0.09,15104.31,01-08-2024,Retail,Delhi,3485.61,15104.31,11618.7,3485.61,Profit
4237,2238,Men,Basketball,LeBron 20,L,1,6110.03,0.62,2321.81,01-08-2024,Online,Delhi,-1955.21,2321.81,4277.02,-1955.21,Loss
4238,2239,Men,Soccer,Phantom GT,XL,2,6489.35,0.62,4931.91,14-12-2024,Online,Hyderabad,-4153.18,4931.91,9085.09,-4153.18,Loss
4239,2240,Men,Running,Air Zoom,L,2,6110.03,1.13,-1588.61,08-09-2023,Online,Kolkata,-10142.65,-1588.61,8554.04,-10142.65,Loss
4240,2241,Men,Running,Air Zoom,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4241,2242,Women,Basketball,LeBron 20,M,2,6110.03,0.62,4643.62,29-10-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
4242,2243,Kids,Basketball,Kyrie Flytrap,L,2,3507.12,0.62,2665.41,01-08-2024,Retail,Mumbai,-2244.56,2665.41,4909.97,-2244.56,Loss
4243,2244,Kids,Training,ZoomX Invincible,L,2,5248.74,0.62,3989.04,01-08-2024,Retail,Bangalore,-3359.2,3989.04,7348.24,-3359.2,Loss
4244,2245,Men,Training,Metcon 7,XL,2,6110.03,0.54,5621.23,01-08-2024,Retail,Bangalore,-2932.81,5621.23,8554.04,-2932.81,Loss
4245,2246,Kids,Basketball,Zoom Freak,M,3,6110.03,0.17,15213.97,01-08-2024,Online,Delhi,2382.91,15213.97,12831.06,2382.91,Profit
4246,2247,Men,Running,Pegasus Turbo,L,2,3576.04,0.62,2717.79,01-08-2024,Retail,Mumbai,-2288.67,2717.79,5006.46,-2288.67,Loss
4247,2248,Kids,Training,Flex Trainer,M,1,6110.03,0.69,1894.11,01-08-2024,Retail,Kolkata,-2382.91,1894.11,4277.02,-2382.91,Loss
4248,2249,Kids,Soccer,Premier III,XL,2,4045.64,0.62,3074.69,01-08-2024,Retail,Mumbai,-2589.21,3074.69,5663.9,-2589.21,Loss
4249,2250,Kids,Training,Flex Trainer,L,1,2902.95,0.6,1161.18,01-08-2024,Retail,Bangalore,-870.88,1161.18,2032.06,-870.88,Loss
4250,2251,Women,Basketball,Air Jordan,11,2,6110.03,0.62,4643.62,16-01-2025,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4251,2252,Kids,Basketball,LeBron 20,M,1,6110.03,0.59,2505.11,07-01-2024,Retail,Mumbai,-1771.91,2505.11,4277.02,-1771.91,Loss
4252,2253,Kids,Training,SuperRep Go,L,2,6110.03,1,0,08-06-2024,Online,Hyderabad,-8554.04,0,8554.04,-8554.04,Loss
2013,2254,Kids,Lifestyle,Blazer Mid,L,2,6110.03,0.24,9287.25,01-08-2024,Online,Hyderabad,733.21,9287.25,8554.04,733.21,Profit
2019,2255,Men,Running,Free RN,XL,2,8072.86,0.62,6135.37,01-08-2024,Online,Kolkata,-5166.63,6135.37,11302,-5166.63,Loss
4255,2256,Women,Running,React Infinity,L,1,6110.03,0.62,2321.81,01-08-2024,Retail,Kolkata,-1955.21,2321.81,4277.02,-1955.21,Loss
4256,2257,Women,Soccer,Tiempo Legend,XL,4,6110.03,0.52,11731.26,18-12-2024,Online,Hyderabad,-5376.82,11731.26,17108.08,-5376.82,Loss
4257,2258,Women,Training,Metcon 7,L,2,5462.8,0.99,109.26,01-08-2024,Online,Kolkata,-7538.66,109.26,7647.92,-7538.66,Loss
4258,2259,Kids,Lifestyle,Dunk Low,L,2,4189.36,0.62,3183.91,10-06-2024,Retail,Pune,-2681.19,3183.91,5865.1,-2681.19,Loss
4259,2260,Men,Lifestyle,Air Force 1,L,2,6110.03,0.35,7943.04,22-09-2023,Retail,Bangalore,-611,7943.04,8554.04,-611,Loss
4260,2261,Women,Lifestyle,Waffle One,L,3,6058.38,0.62,6906.55,01-08-2024,Online,Kolkata,-5816.05,6906.55,12722.6,-5816.05,Loss
2044,2262,Men,Training,Flex Trainer,XL,2,6110.03,0.62,4643.62,13-08-2023,Online,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4262,2263,Women,Basketball,LeBron 20,XL,0,6110.03,0.62,0,01-08-2024,Online,Mumbai,0,0,0,0,Break-even
4263,2264,Men,Running,React Infinity,L,3,4641.58,0.62,5291.4,01-08-2024,Retail,Delhi,-4455.92,5291.4,9747.32,-4455.92,Loss
4264,2265,Kids,Lifestyle,Air Force 1,M,2,6012.55,0.62,4569.54,11-01-2024,Online,Delhi,-3848.03,4569.54,8417.57,-3848.03,Loss
4265,2266,Kids,Training,Flex Trainer,M,2,6110.03,0.62,4643.62,08-02-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4266,2267,Men,Lifestyle,Waffle One,XL,3,6110.03,0.62,6965.43,04-07-2025,Online,Mumbai,-5865.63,6965.43,12831.06,-5865.63,Loss
4267,2268,Women,Basketball,Zoom Freak,L,0,4101.5,0.28,0,01-08-2024,Retail,Pune,0,0,0,0,Break-even
4268,2269,Men,Lifestyle,Waffle One,L,1,6321.98,0.62,2402.35,01-08-2024,Online,Mumbai,-2023.04,2402.35,4425.39,-2023.04,Loss
4269,2270,Kids,Basketball,Zoom Freak,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
4270,2271,Kids,Soccer,Tiempo Legend,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4271,2272,Kids,Lifestyle,Waffle One,XL,2,4426.69,0.52,4249.62,01-08-2024,Online,Bangalore,-1947.75,4249.62,6197.37,-1947.75,Loss
4272,2273,Women,Basketball,Air Jordan,10,2,4529.52,0.62,3442.44,01-08-2024,Online,Mumbai,-2898.89,3442.44,6341.33,-2898.89,Loss
4273,2274,Kids,Soccer,Phantom GT,7,3,3407.16,0.62,3884.16,01-08-2024,Retail,Mumbai,-3270.88,3884.16,7155.04,-3270.88,Loss
4274,2275,Men,Basketball,Kyrie Flytrap,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
4275,2276,Women,Lifestyle,Dunk Low,8,2,6110.03,0.62,4643.62,01-08-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
4276,2277,Men,Basketball,Kyrie Flytrap,11,3,6110.03,0.62,6965.43,05-02-2025,Retail,Bangalore,-5865.63,6965.43,12831.06,-5865.63,Loss
4277,2278,Women,Soccer,Phantom GT,11,2,6924.77,0.62,5262.83,01-08-2024,Online,Bangalore,-4431.85,5262.83,9694.68,-4431.85,Loss
4278,2279,Kids,Basketball,Zoom Freak,M,2,5606.81,0.62,4261.18,01-08-2024,Retail,Pune,-3588.35,4261.18,7849.53,-3588.35,Loss
4279,2280,Men,Training,ZoomX Invincible,XL,2,6110.03,0.62,4643.62,30-04-2025,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
4280,2281,Women,Soccer,Phantom GT,M,2,6110.03,0.45,6721.03,01-08-2024,Retail,Kolkata,-1833.01,6721.03,8554.04,-1833.01,Loss
4281,2282,Kids,Basketball,Air Jordan,11,2,6110.03,0.62,4643.62,01-08-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
4282,2283,Men,Soccer,Phantom GT,L,2,2670.28,0.62,2029.41,01-08-2024,Online,Pune,-1708.98,2029.41,3738.39,-1708.98,Loss
4283,2284,Men,Training,ZoomX Invincible,M,1,9649.36,0.95,482.47,26-02-2025,Retail,Bangalore,-6272.08,482.47,6754.55,-6272.08,Loss
4284,2285,Men,Running,Air Zoom,L,2,2953.43,0.1,5316.17,15-05-2024,Retail,Delhi,1181.37,5316.17,4134.8,1181.37,Profit
4285,2286,Kids,Lifestyle,Waffle One,L,4,6110.03,0.62,9287.25,01-08-2024,Retail,Pune,-7820.83,9287.25,17108.08,-7820.83,Loss
4286,2287,Kids,Soccer,Tiempo Legend,L,2,5385.78,0.62,4093.19,08-06-2025,Online,Kolkata,-3446.9,4093.19,7540.09,-3446.9,Loss
4287,2288,Kids,Lifestyle,Waffle One,6,0,6110.03,0.62,0,01-08-2024,Retail,Kolkata,0,0,0,0,Break-even
4288,2289,Kids,Basketball,Air Jordan,L,2,6754.13,0.62,5133.14,01-08-2024,Online,Hyderabad,-4322.64,5133.14,9455.78,-4322.64,Loss
4289,2290,Men,Lifestyle,Waffle One,L,2,6110.03,0.1,10998.05,01-08-2024,Retail,Delhi,2444.01,10998.05,8554.04,2444.01,Profit
4290,2291,Kids,Lifestyle,Blazer Mid,L,2,6110.03,0.62,4643.62,25-01-2025,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4291,2292,Women,Soccer,Phantom GT,XL,2,9306.54,0.62,7072.97,01-08-2024,Retail,Delhi,-5956.19,7072.97,13029.16,-5956.19,Loss
4292,2293,Men,Training,ZoomX Invincible,L,2,6110.03,0.23,9409.45,01-08-2024,Online,Delhi,855.41,9409.45,8554.04,855.41,Profit
4293,2294,Women,Basketball,Kyrie Flytrap,XL,0,6110.03,0.62,0,01-08-2024,Retail,Delhi,0,0,0,0,Break-even
4294,2295,Women,Soccer,Premier III,L,2,5238.91,0.62,3981.57,16-01-2025,Online,Kolkata,-3352.9,3981.57,7334.47,-3352.9,Loss
4295,2296,Women,Basketball,Air Jordan,10,4,4469.12,0.62,6793.06,01-08-2024,Retail,Mumbai,-5720.48,6793.06,12513.54,-5720.48,Loss
4296,2297,Women,Lifestyle,Waffle One,7,3,4121.58,0.62,4698.6,01-08-2024,Online,Mumbai,-3956.72,4698.6,8655.32,-3956.72,Loss
4297,2298,Women,Running,React Infinity,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4298,2299,Men,Running,React Infinity,L,4,6110.03,0.37,15397.28,01-08-2024,Online,Mumbai,-1710.8,15397.28,17108.08,-1710.8,Loss
4299,2300,Kids,Running,Free RN,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
4300,2301,Kids,Basketball,Zoom Freak,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
2026,2302,Kids,Training,ZoomX Invincible,L,2,6110.03,0.62,4643.62,05-01-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4302,2303,Kids,Training,Flex Trainer,11,2,6110.03,0.62,4643.62,01-08-2024,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
4303,2304,Men,Soccer,Phantom GT,L,2,7587.07,0.62,5766.17,21-07-2024,Online,Bangalore,-4855.73,5766.17,10621.9,-4855.73,Loss
4304,2305,Kids,Basketball,Kyrie Flytrap,L,2,4877.24,0.62,3706.7,07-07-2024,Retail,Hyderabad,-3121.44,3706.7,6828.14,-3121.44,Loss
4305,2306,Women,Lifestyle,Waffle One,M,2,2270.57,0.62,1725.63,01-08-2024,Retail,Bangalore,-1453.17,1725.63,3178.8,-1453.17,Loss
4306,2307,Kids,Basketball,Air Jordan,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4307,2308,Women,Training,SuperRep Go,7,2,6767.5,0.62,5143.3,01-08-2024,Retail,Delhi,-4331.2,5143.3,9474.5,-4331.2,Loss
4308,2309,Men,Basketball,LeBron 20,XL,2,6110.03,0.21,9653.85,01-08-2024,Retail,Pune,1099.81,9653.85,8554.04,1099.81,Profit
4309,2310,Women,Training,Metcon 7,M,0,6110.03,0.12,0,01-08-2024,Online,Pune,0,0,0,0,Break-even
4310,2311,Kids,Basketball,Zoom Freak,XL,0,9745.69,0.16,0,01-08-2024,Retail,Delhi,0,0,0,0,Break-even
4311,2312,Men,Training,SuperRep Go,L,3,6110.03,0.46,9898.25,16-08-2023,Retail,Bangalore,-2932.81,9898.25,12831.06,-2932.81,Loss
4312,2313,Kids,Training,SuperRep Go,L,2,7889.36,0.62,5995.91,01-08-2024,Online,Delhi,-5049.19,5995.91,11045.1,-5049.19,Loss
4313,2314,Women,Soccer,Tiempo Legend,8,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4314,2315,Kids,Lifestyle,Blazer Mid,L,4,8823.88,0.62,13412.3,01-08-2024,Online,Hyderabad,-11294.56,13412.3,24706.86,-11294.56,Loss
4315,2316,Women,Lifestyle,Dunk Low,M,4,4080.51,0.62,6202.38,04-03-2024,Retail,Pune,-5223.05,6202.38,11425.43,-5223.05,Loss
4316,2317,Men,Running,React Infinity,XL,2,6110.03,0.62,4643.62,04-01-2024,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
4317,2318,Kids,Lifestyle,Blazer Mid,L,2,9623.53,0.62,7313.88,15-10-2024,Retail,Bangalore,-6159.06,7313.88,13472.94,-6159.06,Loss
4318,2319,Women,Basketball,Kyrie Flytrap,11,2,6110.03,0.62,4643.62,01-08-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
2027,2320,Men,Training,SuperRep Go,L,0,6110.03,0.08,0,14-11-2024,Retail,Kolkata,0,0,0,0,Break-even
4320,2321,Women,Training,SuperRep Go,11,2,6110.03,0.62,4643.62,27-09-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
4321,2322,Kids,Running,Free RN,XL,2,6646.84,0.62,5051.6,15-01-2024,Online,Mumbai,-4253.98,5051.6,9305.58,-4253.98,Loss
4322,2323,Women,Lifestyle,Waffle One,M,2,6110.03,0.62,4643.62,01-08-2024,Online,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
4323,2324,Men,Lifestyle,Air Force 1,M,2,8526.42,1.02,-341.06,01-08-2024,Retail,Delhi,-12278.05,-341.06,11936.99,-12278.05,Loss
4324,2325,Women,Soccer,Tiempo Legend,7,0,6110.03,0.62,0,01-08-2024,Retail,Mumbai,0,0,0,0,Break-even
4325,2326,Men,Basketball,Zoom Freak,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4326,2327,Women,Lifestyle,Air Force 1,XL,0,9604.84,0.31,0,06-06-2024,Retail,Delhi,0,0,0,0,Break-even
4327,2328,Men,Training,SuperRep Go,L,2,6348.4,0.62,4824.78,01-08-2024,Retail,Pune,-4062.98,4824.78,8887.76,-4062.98,Loss
4328,2329,Men,Basketball,Zoom Freak,L,2,3943.71,0.62,2997.22,01-08-2024,Online,Hyderabad,-2523.97,2997.22,5521.19,-2523.97,Loss
2003,2330,Men,Lifestyle,Blazer Mid,M,3,6110.03,0.36,11731.26,01-08-2024,Retail,Delhi,-1099.8,11731.26,12831.06,-1099.8,Loss
4330,2331,Kids,Lifestyle,Air Force 1,M,1,4087.76,0.62,1553.35,01-08-2024,Retail,Bangalore,-1308.08,1553.35,2861.43,-1308.08,Loss
4331,2332,Women,Training,SuperRep Go,L,2,4574.53,0.04,8783.1,03-01-2025,Retail,Kolkata,2378.76,8783.1,6404.34,2378.76,Profit
4332,2333,Women,Running,Pegasus Turbo,L,2,6110.03,0.12,10753.65,24-09-2024,Online,Delhi,2199.61,10753.65,8554.04,2199.61,Profit
4333,2334,Men,Lifestyle,Blazer Mid,L,2,5179.28,0.62,3936.25,01-08-2024,Retail,Mumbai,-3314.74,3936.25,7250.99,-3314.74,Loss
4334,2335,Kids,Basketball,Air Jordan,L,2,4393.46,0.62,3339.03,01-08-2024,Online,Kolkata,-2811.81,3339.03,6150.84,-2811.81,Loss
4335,2336,Kids,Running,Air Zoom,L,2,6110.03,0.62,4643.62,30-06-2025,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4336,2337,Men,Soccer,Phantom GT,XL,2,7120.57,0.09,12959.44,01-08-2024,Retail,Pune,2990.64,12959.44,9968.8,2990.64,Profit
4337,2338,Women,Lifestyle,Blazer Mid,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
4338,2339,Men,Running,Air Zoom,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
4339,2340,Women,Lifestyle,Dunk Low,L,2,6110.03,0.33,8187.44,01-08-2024,Retail,Hyderabad,-366.6,8187.44,8554.04,-366.6,Loss
4340,2341,Women,Training,ZoomX Invincible,6,2,3051.51,0.62,2319.15,01-08-2024,Retail,Bangalore,-1952.96,2319.15,4272.11,-1952.96,Loss
4341,2342,Kids,Training,Flex Trainer,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2009,2343,Kids,Running,Pegasus Turbo,L,2,6110.03,0.84,1955.21,22-11-2023,Retail,Delhi,-6598.83,1955.21,8554.04,-6598.83,Loss
4343,2344,Kids,Training,Metcon 7,7,2,5890.69,0.62,4476.92,01-08-2024,Retail,Bangalore,-3770.05,4476.92,8246.97,-3770.05,Loss
4344,2345,Kids,Soccer,Premier III,8,2,6110.03,0.62,4643.62,18-01-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
4345,2346,Kids,Training,Metcon 7,L,2,2282.8,0.28,3287.23,29-11-2024,Retail,Pune,91.31,3287.23,3195.92,91.31,Profit
4346,2347,Men,Training,ZoomX Invincible,M,2,6110.03,0.71,3543.82,01-08-2024,Online,Mumbai,-5010.22,3543.82,8554.04,-5010.22,Loss
4347,2348,Men,Lifestyle,Dunk Low,12,2,9440.95,0.62,7175.12,10-03-2025,Retail,Hyderabad,-6042.21,7175.12,13217.33,-6042.21,Loss
4348,2349,Women,Lifestyle,Blazer Mid,L,2,6110.03,0.62,4643.62,25-09-2023,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
4349,2350,Women,Training,Flex Trainer,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
4350,2351,Men,Soccer,Phantom GT,M,0,6110.03,0.62,0,30-05-2024,Online,Delhi,0,0,0,0,Break-even
4351,2352,Men,Soccer,Mercurial Superfly,M,0,6110.03,0.62,0,19-08-2024,Online,Pune,0,0,0,0,Break-even
4352,2353,Men,Running,Pegasus Turbo,9,2,9332.64,0.57,8026.07,10-01-2025,Retail,Kolkata,-5039.63,8026.07,13065.7,-5039.63,Loss
4353,2354,Men,Soccer,Premier III,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4354,2355,Men,Soccer,Premier III,L,2,6908.65,0.62,5250.57,01-08-2024,Retail,Kolkata,-4421.54,5250.57,9672.11,-4421.54,Loss
2007,2356,Kids,Basketball,LeBron 20,7,2,6110.03,0.62,4643.62,01-08-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4356,2357,Men,Soccer,Phantom GT,M,1,9557.32,0.62,3631.78,01-08-2024,Online,Delhi,-3058.34,3631.78,6690.12,-3058.34,Loss
4357,2358,Women,Lifestyle,Air Force 1,6,2,7723.9,0.62,5870.16,01-08-2024,Online,Pune,-4943.3,5870.16,10813.46,-4943.3,Loss
4358,2359,Kids,Basketball,LeBron 20,XL,2,6110.03,0.43,6965.43,01-08-2024,Online,Mumbai,-1588.61,6965.43,8554.04,-1588.61,Loss
4359,2360,Kids,Running,Pegasus Turbo,L,2,9336.51,0.62,7095.75,01-08-2024,Online,Bangalore,-5975.36,7095.75,13071.11,-5975.36,Loss
4360,2361,Women,Running,Pegasus Turbo,L,2,2906.76,0.3,4069.46,01-08-2024,Online,Hyderabad,0,4069.46,4069.46,0,Break-even
4361,2362,Kids,Lifestyle,Blazer Mid,M,2,5294.22,0.62,4023.61,01-08-2024,Retail,Kolkata,-3388.3,4023.61,7411.91,-3388.3,Loss
4362,2363,Men,Training,Flex Trainer,L,2,6110.03,0,12220.06,08-07-2025,Online,Kolkata,3666.02,12220.06,8554.04,3666.02,Profit
4363,2364,Kids,Basketball,Air Jordan,L,2,6110.03,0.75,3055.02,01-08-2024,Online,Delhi,-5499.02,3055.02,8554.04,-5499.02,Loss
4364,2365,Kids,Running,Free RN,L,2,6290.99,0.62,4781.15,01-08-2024,Retail,Kolkata,-4026.24,4781.15,8807.39,-4026.24,Loss
4365,2366,Men,Basketball,Zoom Freak,L,2,7357.98,0.62,5592.06,01-08-2024,Online,Kolkata,-4709.11,5592.06,10301.17,-4709.11,Loss
4366,2367,Kids,Training,SuperRep Go,L,2,2572.92,0.62,1955.42,01-08-2024,Retail,Kolkata,-1646.67,1955.42,3602.09,-1646.67,Loss
4367,2368,Kids,Basketball,Kyrie Flytrap,L,2,8832.85,0.62,6712.97,08-01-2024,Retail,Kolkata,-5653.02,6712.97,12365.99,-5653.02,Loss
4368,2369,Women,Soccer,Tiempo Legend,M,3,5481.64,1.18,-2960.09,01-08-2024,Retail,Delhi,-14471.53,-2960.09,11511.44,-14471.53,Loss
4369,2370,Women,Training,SuperRep Go,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
4370,2371,Women,Running,Pegasus Turbo,L,2,5046.05,0.38,6257.1,01-08-2024,Retail,Mumbai,-807.37,6257.1,7064.47,-807.37,Loss
4371,2372,Men,Lifestyle,Blazer Mid,7,0,2042.87,1.25,0,01-08-2024,Retail,Hyderabad,0,0,0,0,Break-even
2029,2373,Kids,Running,Free RN,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
4373,2374,Men,Lifestyle,Waffle One,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4374,2375,Women,Basketball,Zoom Freak,XL,3,6110.03,0.62,6965.43,01-08-2024,Retail,Pune,-5865.63,6965.43,12831.06,-5865.63,Loss
4375,2376,Women,Training,ZoomX Invincible,L,2,6110.03,0.45,6721.03,01-08-2024,Online,Kolkata,-1833.01,6721.03,8554.04,-1833.01,Loss
4376,2377,Men,Soccer,Phantom GT,M,2,7651.93,1.08,-1224.31,01-08-2024,Online,Kolkata,-11937.01,-1224.31,10712.7,-11937.01,Loss
4377,2378,Women,Running,Free RN,12,2,6110.03,0.89,1344.21,01-08-2024,Retail,Mumbai,-7209.83,1344.21,8554.04,-7209.83,Loss
4378,2379,Men,Training,Flex Trainer,L,4,2620.09,0.62,3982.54,29-08-2024,Online,Mumbai,-3353.71,3982.54,7336.25,-3353.71,Loss
4379,2380,Women,Lifestyle,Air Force 1,9,3,6110.03,0.62,6965.43,01-08-2024,Online,Hyderabad,-5865.63,6965.43,12831.06,-5865.63,Loss
4380,2381,Men,Soccer,Phantom GT,M,1,6110.03,0.57,2627.31,01-08-2024,Online,Pune,-1649.71,2627.31,4277.02,-1649.71,Loss
4381,2382,Men,Training,Flex Trainer,XL,2,2476.41,0.62,1882.07,01-08-2024,Retail,Pune,-1584.9,1882.07,3466.97,-1584.9,Loss
4382,2383,Kids,Soccer,Mercurial Superfly,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
4383,2384,Women,Soccer,Tiempo Legend,L,2,6110.03,0.16,10264.85,24-12-2024,Retail,Delhi,1710.81,10264.85,8554.04,1710.81,Profit
4384,2385,Women,Running,Pegasus Turbo,L,2,6110.03,0.6,4888.02,15-06-2024,Online,Kolkata,-3666.02,4888.02,8554.04,-3666.02,Loss
4385,2386,Men,Basketball,Kyrie Flytrap,L,2,9057.85,0.84,2898.51,13-12-2023,Retail,Kolkata,-9782.48,2898.51,12680.99,-9782.48,Loss
4386,2387,Kids,Basketball,Zoom Freak,L,2,3432.35,0.34,4530.7,01-08-2024,Online,Bangalore,-274.59,4530.7,4805.29,-274.59,Loss
4387,2388,Women,Lifestyle,Dunk Low,L,4,2616.9,0.62,3977.69,01-08-2024,Retail,Delhi,-3349.63,3977.69,7327.32,-3349.63,Loss
4388,2389,Women,Training,ZoomX Invincible,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4389,2390,Women,Basketball,Zoom Freak,M,0,9304.56,0.62,0,01-08-2024,Online,Kolkata,0,0,0,0,Break-even
4390,2391,Kids,Lifestyle,Waffle One,L,2,6110.03,1.11,-1344.21,01-08-2024,Online,Bangalore,-9898.25,-1344.21,8554.04,-9898.25,Loss
4391,2392,Women,Lifestyle,Dunk Low,9,2,9569.18,0.62,7272.58,01-08-2024,Retail,Pune,-6124.27,7272.58,13396.85,-6124.27,Loss
4392,2393,Kids,Training,Metcon 7,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
4393,2394,Women,Basketball,Kyrie Flytrap,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4394,2395,Women,Training,ZoomX Invincible,L,2,8873.61,0.81,3371.97,01-08-2024,Retail,Bangalore,-9051.08,3371.97,12423.05,-9051.08,Loss
4395,2396,Kids,Running,Air Zoom,M,2,5282.31,0.62,4014.56,01-08-2024,Online,Mumbai,-3380.67,4014.56,7395.23,-3380.67,Loss
4396,2397,Kids,Soccer,Phantom GT,L,2,2392.41,0.62,1818.23,01-08-2024,Online,Pune,-1531.14,1818.23,3349.37,-1531.14,Loss
4397,2398,Men,Running,React Infinity,9,2,6110.03,0.62,4643.62,01-08-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
4398,2399,Men,Soccer,Premier III,XL,2,6110.03,0.62,4643.62,29-06-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
4399,2400,Men,Basketball,Air Jordan,L,2,7607.91,0.62,5782.01,01-08-2024,Online,Bangalore,-4869.06,5782.01,10651.07,-4869.06,Loss
4400,2401,Women,Lifestyle,Air Force 1,M,4,7798.57,0.28,22459.88,01-08-2024,Retail,Kolkata,623.88,22459.88,21836,623.88,Profit
4401,2402,Men,Lifestyle,Blazer Mid,XL,2,6110.03,0.62,4643.62,01-08-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
4402,2403,Women,Soccer,Premier III,L,1,6110.03,0.38,3788.22,01-08-2024,Online,Mumbai,-488.8,3788.22,4277.02,-488.8,Loss
